# time, x_measured, y_measured, x_predicted, y_predicted, x_kalman, y_kalman
1.000000000000000000e+00,7.700000000000000000e+01,2.760000000000000000e+02,6.474441157504583089e+01,2.760000000000000000e+02,6.633844546810971110e+01,2.760000000000000000e+02
1.033333333333333215e+00,8.100000000000000000e+01,2.760000000000000000e+02,6.865647734540584679e+01,2.760000000000000000e+02,7.026865190208779666e+01,2.760000000000000000e+02
1.066666666666666652e+00,8.500000000000000000e+01,2.760000000000000000e+02,7.274957342284589856e+01,2.760000000000000000e+02,7.435587335856939717e+01,2.760000000000000000e+02
1.100000000000000089e+00,8.900000000000000000e+01,2.760000000000000000e+02,7.700331583819523473e+01,2.760000000000000000e+02,7.858221983797535870e+01,2.760000000000000000e+02
1.133333333333333304e+00,9.300000000000000000e+01,2.760000000000000000e+02,8.139831153748353643e+01,2.760000000000000000e+02,8.293069866076329788e+01,2.760000000000000000e+02
1.166666666666666741e+00,9.800000000000000000e+01,2.760000000000000000e+02,8.591616076364343257e+01,2.760000000000000000e+02,8.751774527189472508e+01,2.760000000000000000e+02
1.199999999999999956e+00,1.020000000000000000e+02,2.760000000000000000e+02,9.068181002101358956e+01,2.760000000000000000e+02,9.218692649569126729e+01,2.760000000000000000e+02
1.233333333333333393e+00,1.060000000000000000e+02,2.760000000000000000e+02,9.552676382281963186e+01,2.760000000000000000e+02,9.692401354994974838e+01,2.760000000000000000e+02
1.266666666666666607e+00,1.110000000000000000e+02,2.760000000000000000e+02,1.004356991269519170e+02,2.760000000000000000e+02,1.018494837436047789e+02,2.760000000000000000e+02
1.300000000000000044e+00,1.150000000000000000e+02,2.760000000000000000e+02,1.055380966252835009e+02,2.760000000000000000e+02,1.068081280880788739e+02,2.760000000000000000e+02
1.333333333333333259e+00,1.200000000000000000e+02,2.760000000000000000e+02,1.106668001241759498e+02,2.760000000000000000e+02,1.119231106895244352e+02,2.760000000000000000e+02
1.366666666666666696e+00,1.250000000000000000e+02,2.760000000000000000e+02,1.159543150714389697e+02,2.760000000000000000e+02,1.171751786003136573e+02,2.760000000000000000e+02
1.399999999999999911e+00,1.300000000000000000e+02,2.760000000000000000e+02,1.213797079039036504e+02,2.760000000000000000e+02,1.225460526863233497e+02,2.760000000000000000e+02
1.433333333333333348e+00,1.350000000000000000e+02,2.760000000000000000e+02,1.269231487167377281e+02,2.760000000000000000e+02,1.280184610885041252e+02,2.760000000000000000e+02
1.466666666666666563e+00,1.400000000000000000e+02,2.760000000000000000e+02,1.325659494839999013e+02,2.760000000000000000e+02,1.335761701017840153e+02,2.760000000000000000e+02
1.500000000000000000e+00,1.460000000000000000e+02,2.760000000000000000e+02,1.382905986233792817e+02,2.760000000000000000e+02,1.393401492506247905e+02,2.760000000000000000e+02
1.533333333333333215e+00,1.510000000000000000e+02,2.760000000000000000e+02,1.442271915183794135e+02,2.760000000000000000e+02,1.451506884073695858e+02,2.760000000000000000e+02
1.566666666666666652e+00,1.570000000000000000e+02,2.760000000000000000e+02,1.502036314589687152e+02,2.760000000000000000e+02,1.511315622551331614e+02,2.760000000000000000e+02
1.600000000000000089e+00,1.620000000000000000e+02,2.760000000000000000e+02,1.563531699728964952e+02,2.760000000000000000e+02,1.571249639510854479e+02,2.760000000000000000e+02
1.633333333333333304e+00,1.680000000000000000e+02,2.760000000000000000e+02,1.625059002259807244e+02,2.760000000000000000e+02,1.632574135652967300e+02,2.760000000000000000e+02
1.666666666666666741e+00,1.740000000000000000e+02,2.760000000000000000e+02,1.687981440030314673e+02,2.760000000000000000e+02,1.695100596394036074e+02,2.760000000000000000e+02
1.699999999999999956e+00,1.800000000000000000e+02,2.760000000000000000e+02,1.752095300133565843e+02,2.760000000000000000e+02,1.758653241788001083e+02,2.760000000000000000e+02
1.733333333333333393e+00,1.860000000000000000e+02,2.760000000000000000e+02,1.817211276714111534e+02,2.760000000000000000e+02,1.823069030139978963e+02,2.760000000000000000e+02
1.766666666666666607e+00,1.920000000000000000e+02,2.760000000000000000e+02,1.883154431365139487e+02,2.760000000000000000e+02,1.888197531846086008e+02,2.760000000000000000e+02
1.800000000000000044e+00,1.990000000000000000e+02,2.760000000000000000e+02,1.949764005180668391e+02,2.760000000000000000e+02,1.955268812769157591e+02,2.760000000000000000e+02
1.833333333333333259e+00,2.050000000000000000e+02,2.760000000000000000e+02,2.018363214783653916e+02,2.760000000000000000e+02,2.022688813713284901e+02,2.760000000000000000e+02
1.866666666666666696e+00,2.120000000000000000e+02,2.760000000000000000e+02,2.087236907646735915e+02,2.760000000000000000e+02,2.091712849461397639e+02,2.760000000000000000e+02
1.899999999999999911e+00,2.190000000000000000e+02,2.760000000000000000e+02,2.157736320563531081e+02,2.760000000000000000e+02,2.162139702799655936e+02,2.760000000000000000e+02
1.933333333333333348e+00,2.250000000000000000e+02,2.760000000000000000e+02,2.229644010704627419e+02,2.760000000000000000e+02,2.232419077449042391e+02,2.760000000000000000e+02
1.966666666666666563e+00,2.320000000000000000e+02,2.760000000000000000e+02,2.301294520988994066e+02,2.760000000000000000e+02,2.303841370012373488e+02,2.760000000000000000e+02
2.000000000000000000e+00,2.390000000000000000e+02,2.760000000000000000e+02,2.374077785161846066e+02,2.760000000000000000e+02,2.376242716230507313e+02,2.760000000000000000e+02
2.033333333333333215e+00,2.460000000000000000e+02,2.760000000000000000e+02,2.447818105295516773e+02,2.760000000000000000e+02,2.449472058784328681e+02,2.760000000000000000e+02
2.066666666666666430e+00,2.540000000000000000e+02,2.760000000000000000e+02,2.522354088071065519e+02,2.760000000000000000e+02,2.524746248938666611e+02,2.760000000000000000e+02
2.100000000000000089e+00,2.610000000000000000e+02,2.760000000000000000e+02,2.598992924650106033e+02,2.760000000000000000e+02,2.600482745417156707e+02,2.760000000000000000e+02
2.133333333333333304e+00,2.680000000000000000e+02,2.760000000000000000e+02,2.676033814952143643e+02,2.760000000000000000e+02,2.676569780016204732e+02,2.760000000000000000e+02
2.166666666666666519e+00,2.760000000000000000e+02,2.760000000000000000e+02,2.753359211552407828e+02,2.760000000000000000e+02,2.754255148325335654e+02,2.760000000000000000e+02
2.200000000000000178e+00,2.840000000000000000e+02,2.760000000000000000e+02,2.832310428132104221e+02,2.760000000000000000e+02,2.833346174751459330e+02,2.760000000000000000e+02
2.233333333333333393e+00,2.910000000000000000e+02,2.760000000000000000e+02,2.912679600445684400e+02,2.760000000000000000e+02,2.912319253706648396e+02,2.760000000000000000e+02
2.266666666666666607e+00,2.990000000000000000e+02,2.760000000000000000e+02,2.992831986691062980e+02,2.760000000000000000e+02,2.992451751752486757e+02,2.760000000000000000e+02
2.299999999999999822e+00,3.070000000000000000e+02,2.760000000000000000e+02,3.074141489555591420e+02,2.760000000000000000e+02,3.073586297003535606e+02,2.760000000000000000e+02
2.333333333333333481e+00,3.150000000000000000e+02,2.760000000000000000e+02,3.156439469096289940e+02,2.760000000000000000e+02,3.155577515903707422e+02,2.760000000000000000e+02
2.366666666666666696e+00,3.240000000000000000e+02,2.760000000000000000e+02,3.239570620324959123e+02,2.760000000000000000e+02,3.239628011574803850e+02,2.760000000000000000e+02
2.399999999999999911e+00,3.320000000000000000e+02,2.760000000000000000e+02,3.324825340336026898e+02,2.760000000000000000e+02,3.324181275085762195e+02,2.760000000000000000e+02
2.433333333333333126e+00,3.400000000000000000e+02,2.760000000000000000e+02,3.410532380677628339e+02,2.760000000000000000e+02,3.409128417052734790e+02,2.760000000000000000e+02
2.466666666666666785e+00,3.490000000000000000e+02,2.760000000000000000e+02,3.496576990404194589e+02,2.760000000000000000e+02,3.495701370644651433e+02,2.760000000000000000e+02
2.500000000000000000e+00,3.580000000000000000e+02,2.760000000000000000e+02,3.584282046639668238e+02,2.760000000000000000e+02,3.583712627756810321e+02,2.760000000000000000e+02
2.533333333333333215e+00,3.660000000000000000e+02,2.760000000000000000e+02,3.673445308493447783e+02,2.760000000000000000e+02,3.671659325163435597e+02,2.760000000000000000e+02
2.566666666666666430e+00,3.750000000000000000e+02,2.760000000000000000e+02,3.762455145313641083e+02,2.760000000000000000e+02,3.760802361332081887e+02,2.760000000000000000e+02
2.600000000000000089e+00,3.840000000000000000e+02,2.760000000000000000e+02,3.852666531630143254e+02,2.760000000000000000e+02,3.850987262773165298e+02,2.760000000000000000e+02
2.633333333333333304e+00,3.930000000000000000e+02,2.760000000000000000e+02,3.943913833841296537e+02,2.760000000000000000e+02,3.942070776771504939e+02,2.760000000000000000e+02
2.666666666666666519e+00,4.030000000000000000e+02,2.760000000000000000e+02,4.036043864712892173e+02,2.760000000000000000e+02,4.035243902087948982e+02,2.760000000000000000e+02
2.700000000000000178e+00,4.120000000000000000e+02,2.760000000000000000e+02,4.130333870453401914e+02,2.760000000000000000e+02,4.128967043517325237e+02,2.760000000000000000e+02
2.733333333333333393e+00,4.210000000000000000e+02,2.760000000000000000e+02,4.225131227315419551e+02,2.760000000000000000e+02,4.223131128064300697e+02,2.760000000000000000e+02
2.766666666666666607e+00,4.310000000000000000e+02,2.760000000000000000e+02,4.320320698409861961e+02,2.760000000000000000e+02,4.318957235839192776e+02,2.760000000000000000e+02
2.799999999999999822e+00,4.410000000000000000e+02,2.760000000000000000e+02,4.417212940575971629e+02,2.760000000000000000e+02,4.416260514091111986e+02,2.760000000000000000e+02
2.833333333333333481e+00,4.500000000000000000e+02,2.760000000000000000e+02,4.515608476899300285e+02,2.760000000000000000e+02,4.513548363719331746e+02,2.760000000000000000e+02
2.866666666666666696e+00,4.600000000000000000e+02,2.760000000000000000e+02,4.613906727377254242e+02,2.760000000000000000e+02,4.612071915486511102e+02,2.760000000000000000e+02
2.899999999999999911e+00,4.700000000000000000e+02,2.760000000000000000e+02,4.713451736550862847e+02,2.760000000000000000e+02,4.711677532005122657e+02,2.760000000000000000e+02
2.933333333333333126e+00,4.800000000000000000e+02,2.760000000000000000e+02,4.814078602088242178e+02,2.760000000000000000e+02,4.812222233027576408e+02,2.760000000000000000e+02
2.966666666666666785e+00,4.910000000000000000e+02,2.760000000000000000e+02,4.915634243485975503e+02,2.760000000000000000e+02,4.914891500398804851e+02,2.760000000000000000e+02
3.000000000000000000e+00,5.010000000000000000e+02,2.760000000000000000e+02,5.019389768140363230e+02,2.760000000000000000e+02,5.018152189135943217e+02,2.760000000000000000e+02
3.033333333333333215e+00,5.110000000000000000e+02,2.760000000000000000e+02,5.123699343517906755e+02,2.760000000000000000e+02,5.121894049951425814e+02,2.760000000000000000e+02
3.066666666666666430e+00,5.220000000000000000e+02,2.760000000000000000e+02,5.228446252517989024e+02,2.760000000000000000e+02,5.227333354678455635e+02,2.760000000000000000e+02
3.100000000000000089e+00,5.330000000000000000e+02,2.760000000000000000e+02,5.334935819203101346e+02,2.760000000000000000e+02,5.334285532220321784e+02,2.760000000000000000e+02
3.133333333333333304e+00,5.430000000000000000e+02,2.760000000000000000e+02,5.442968701716945361e+02,2.760000000000000000e+02,5.441260234334386041e+02,2.760000000000000000e+02
3.166666666666666519e+00,5.540000000000000000e+02,2.760000000000000000e+02,5.550946504130424728e+02,2.760000000000000000e+02,5.549504527287397195e+02,2.760000000000000000e+02
3.200000000000000178e+00,5.790000000000000000e+02,2.730000000000000000e+02,5.660208776670650650e+02,2.760000000000000000e+02,5.677305295747147511e+02,2.756048303119900424e+02
3.233333333333333393e+00,5.800000000000000000e+02,2.740000000000000000e+02,5.790355282731528632e+02,2.755764509993701381e+02,5.791625672537157925e+02,2.753688028928548306e+02
3.266666666666666607e+00,5.880000000000000000e+02,2.770000000000000000e+02,5.905927379101322003e+02,2.753245272052309929e+02,5.902512339885978463e+02,2.755452130399240218e+02
3.299999999999999822e+00,5.970000000000000000e+02,2.840000000000000000e+02,6.017732412598185192e+02,2.755152875703186055e+02,6.011445412575596947e+02,2.766328381891426602e+02
3.333333333333333481e+00,6.070000000000000000e+02,2.850000000000000000e+02,6.127369065452669474e+02,2.766822299523041124e+02,6.119812866834980696e+02,2.777777806997449375e+02
