position x,position y,velocity x,velocity y
160,148.06666666666814,0,11.99999999999968
160,147.73333333333483,0,10.666666666666346
160,147.44444444444594,0,9.333333333333012
160,147.2000000000015,0,7.999999999999679
160,147.0000000000015,0,6.666666666666346
160,146.84444444444597,0,5.333333333333013
160,146.73333333333485,0,3.9999999999996803
160,146.6666666666682,0,2.666666666666347
160,146.64444444444598,0,1.333333333333014
160,146.66666666666822,0,-3.19300141882195e-13
160,146.7333333333349,0,-1.3333333333336526
160,146.84444444444603,0,-2.666666666666986
160,147.0000000000016,0,-4.000000000000319
160,147.2000000000016,0,-5.333333333333652
160,147.44444444444608,0,-6.666666666666985
160,147.73333333333497,0,-8.000000000000318
160,148.0666666666683,0,-9.333333333333652
160,148.4444444444461,0,-10.666666666666986
160,148.86666666666835,0,-12.00000000000032
