# time, x_measured, y_measured, x_predicted, y_predicted, x_kalman, y_kalman
1.166666666666666741e+00,1.060000000000000000e+02,9.500000000000000000e+01,1.053419216351379646e+02,9.468867880322544295e+01,1.054291429307678527e+02,9.472994112028310099e+01
1.199999999999999956e+00,1.070000000000000000e+02,9.300000000000000000e+01,1.066270274040533934e+02,9.295454532452581020e+01,1.066766260766154204e+02,9.296058998193431933e+01
1.233333333333333393e+00,1.080000000000000000e+02,9.200000000000000000e+01,1.078971403028265286e+02,9.115899749294457877e+01,1.079108629651800726e+02,9.127119686509846019e+01
1.266666666666666607e+00,1.090000000000000000e+02,9.100000000000000000e+01,1.091514681914031399e+02,8.945133762273104594e+01,1.091311977161969367e+02,8.965858986513525508e+01
1.300000000000000044e+00,1.100000000000000000e+02,9.000000000000000000e+01,1.103893912573762037e+02,8.782787613837213314e+01,1.103371249079304164e+02,8.811943118138044895e+01
1.333333333333333259e+00,1.110000000000000000e+02,8.800000000000000000e+01,1.116104542940300206e+02,8.628474905152968688e+01,1.115282830998569636e+02,8.651563319817365993e+01
1.366666666666666696e+00,1.120000000000000000e+02,8.700000000000000000e+01,1.128143598553811842e+02,8.467323354770782373e+01,1.127044486375279746e+02,8.498726883903700013e+01
1.399999999999999911e+00,1.130000000000000000e+02,8.600000000000000000e+01,1.140009614146965902e+02,8.314403752066519360e+01,1.138655290986659736e+02,8.353045562569286631e+01
1.433333333333333348e+00,1.140000000000000000e+02,8.500000000000000000e+01,1.151702558727363765e+02,8.169270105261092851e+01,1.150115559424557858e+02,8.214120819074683766e+01
1.466666666666666563e+00,1.150000000000000000e+02,8.300000000000000000e+01,1.163223749940943605e+02,8.031466026517466616e+01,1.161426761232565781e+02,8.067957378843318850e+01
1.500000000000000000e+00,1.160000000000000000e+02,8.200000000000000000e+01,1.174575755723033410e+02,7.885914435556452418e+01,1.172591426095563349e+02,7.928673747864431220e+01
1.533333333333333215e+00,1.170000000000000000e+02,8.100000000000000000e+01,1.185762283201408707e+02,7.747813023847621139e+01,1.183613038978811147e+02,7.795834989580477270e+01
1.566666666666666652e+00,1.180000000000000000e+02,8.000000000000000000e+01,1.196788056397262778e+02,7.616666758516321067e+01,1.194495927233766679e+02,7.669004520634246092e+01
1.600000000000000089e+00,1.190000000000000000e+02,7.900000000000000000e+01,1.207658685418629005e+02,7.491980276158193419e+01,1.205245142421333924e+02,7.547747346236793931e+01
1.633333333333333304e+00,1.200000000000000000e+02,7.700000000000000000e+01,1.218380530548120220e+02,7.373261579611420302e+01,1.215866339969358165e+02,7.417954667012237735e+01
1.666666666666666741e+00,1.210000000000000000e+02,7.600000000000000000e+01,1.228960564924013141e+02,7.245318509177866417e+01,1.226365659826347922e+02,7.293859510581059169e+01
1.699999999999999956e+00,1.220000000000000000e+02,7.500000000000000000e+01,1.239406239460468981e+02,7.123476056651398380e+01,1.236749611061406142e+02,7.175020520114534861e+01
1.733333333333333393e+00,1.230000000000000000e+02,7.400000000000000000e+01,1.249725353325826234e+02,7.007237750262707721e+01,1.247024962962486967e+02,7.061006693041817073e+01
1.766666666666666607e+00,1.240000000000000000e+02,7.300000000000000000e+01,1.259925932780433158e+02,6.896120309757414191e+01,1.257198644671945829e+02,6.951399843649038246e+01
1.800000000000000044e+00,1.250000000000000000e+02,7.200000000000000000e+01,1.270016120547503675e+02,6.789656338995172291e+01,1.267277654833488896e+02,6.845796690666122686e+01
1.833333333333333259e+00,1.260000000000000000e+02,7.100000000000000000e+01,1.280004077222648107e+02,6.687396571369170317e+01,1.277268982160655639e+02,6.743810550761914158e+01
1.866666666666666696e+00,1.270000000000000000e+02,6.900000000000000000e+01,1.289897895577133511e+02,6.588911652978912059e+01,1.287179537313598132e+02,6.631411101000246333e+01
1.899999999999999911e+00,1.280000000000000000e+02,6.800000000000000000e+01,1.299705528018520226e+02,6.479117949462698789e+01,1.297016096014923789e+02,6.522912282468317358e+01
1.933333333333333348e+00,1.290000000000000000e+02,6.700000000000000000e+01,1.309434726967153892e+02,6.373423628677474539e+01,1.306785252961702781e+02,6.417944738136637284e+01
1.966666666666666563e+00,1.300000000000000000e+02,6.600000000000000000e+01,1.319092997501901436e+02,6.271419783273400839e+01,1.316493385804575098e+02,6.316157702231773641e+01
2.000000000000000000e+00,1.310000000000000000e+02,6.500000000000000000e+01,1.328687561326551361e+02,6.172719273496512926e+01,1.326146628263871037e+02,6.217219377293856297e+01
2.033333333333333215e+00,1.320000000000000000e+02,6.400000000000000000e+01,1.338225330904482178e+02,6.076957023214340836e+01,1.335750851329221405e+02,6.120817036081979268e+01
2.066666666666666430e+00,1.330000000000000000e+02,6.300000000000000000e+01,1.347712892493136394e+02,5.983790010560083061e+01,1.345311651432614894e+02,6.026656889060274835e+01
2.100000000000000089e+00,1.340000000000000000e+02,6.200000000000000000e+01,1.357156496768171223e+02,5.892897001690992198e+01,1.354834344483158475e+02,5.934463758523340005e+01
2.133333333333333304e+00,1.350000000000000000e+02,6.100000000000000000e+01,1.366562055745243640e+02,5.803978075727680164e+01,1.364323964692664788e+02,5.843980598981553953e+01
2.166666666666666519e+00,1.360000000000000000e+02,6.000000000000000000e+01,1.375935144770955674e+02,5.716753986618233085e+01,1.373785267193179891e+02,5.754967900700377470e+01
2.200000000000000178e+00,1.370000000000000000e+02,5.900000000000000000e+01,1.385281008450294280e+02,5.630965404004616204e+01,1.383222733540502816e+02,5.667203009696962113e+01
2.233333333333333393e+00,1.380000000000000000e+02,5.800000000000000000e+01,1.394604569494505029e+02,5.546372070640081375e+01,1.392640579303040340e+02,5.580479393401754606e+01
2.266666666666666607e+00,1.390000000000000000e+02,5.700000000000000000e+01,1.403910439601176563e+02,5.462751908916482080e+01,1.402042763046053722e+02,5.494605876883592543e+01
2.299999999999999822e+00,1.400000000000000000e+02,5.600000000000000000e+01,1.413202931609784798e+02,5.379900103929016808e+01,1.411432996132062954e+02,5.409405870240053815e+01
2.333333333333333481e+00,1.410000000000000000e+02,5.500000000000000000e+01,1.422486072305254652e+02,5.297628185476065710e+01,1.420814752864878301e+02,5.324716603637453716e+01
2.366666666666666696e+00,1.420000000000000000e+02,5.400000000000000000e+01,1.431763615365054534e+02,5.215763126638806568e+01,1.430191280604614406e+02,5.240388382663510214e+01
2.399999999999999911e+00,1.430000000000000000e+02,5.300000000000000000e+01,1.441039054059039302e+02,5.134146472227538993e+01,1.439565609572204039e+02,5.156283873205154578e+01
2.433333333333333126e+00,1.440000000000000000e+02,5.300000000000000000e+01,1.450315633413939622e+02,5.052633506491163473e+01,1.448940562143332329e+02,5.085607396206480502e+01
