position x,position y,velocity x,velocity y
130,118.06666666666814,0,11.99999999999968
130,117.73333333333483,0,10.666666666666346
130,117.44444444444594,0,9.333333333333012
130,117.2000000000015,0,7.999999999999679
130,117.0000000000015,0,6.666666666666346
130,116.84444444444597,0,5.333333333333013
130,116.73333333333485,0,3.9999999999996803
130,116.66666666666819,0,2.666666666666347
130,116.64444444444598,0,1.333333333333014
130,116.66666666666822,0,-3.19300141882195e-13
130,116.73333333333491,0,-1.3333333333336526
130,116.84444444444603,0,-2.666666666666986
130,117.00000000000159,0,-4.000000000000319
130,117.20000000000161,0,-5.333333333333652
130,117.44444444444608,0,-6.666666666666985
130,117.73333333333497,0,-8.000000000000318
130,118.06666666666831,0,-9.333333333333652
130,118.4444444444461,0,-10.666666666666986
130,118.86666666666835,0,-12.00000000000032
