position x1,position y1,velocity x1,velocity y1,position x2,position y2,velocity x2,velocity y2
35.0,141.53419040660006,30.000000000000007,50.294857560399635,145.97530905712887,249.11603175651726,-24.148145657226706,4.803809460896353
36.0,139.87436182125342,30.000000000000007,49.9615242270663,145.17037086855464,248.97257144115406,-24.148145657226706,4.47047612756302
37.0,138.22564434701786,30.000000000000007,49.62819089373296,144.36543267998042,248.84022223690198,-24.148145657226706,4.137142794229687
38.0,136.58803798389343,30.000000000000007,49.29485756039963,143.5604944914062,248.71898414376096,-24.148145657226706,3.8038094608963537
39.0,134.96154273188012,30.000000000000007,48.96152422706629,142.75555630283196,248.60885716173107,-24.148145657226706,3.4704761275630203
40.0,133.3461585909779,30.000000000000007,48.628190893732956,141.95061811425774,248.5098412908123,-24.148145657226706,3.137142794229687
41.0,131.7418855611868,30.000000000000007,48.29485756039962,141.1456799256835,248.42193653100463,-24.148145657226706,2.8038094608963533
42.0,130.1487236425068,30.000000000000007,47.961524227066285,140.34074173710928,248.3451428823081,-24.148145657226706,2.47047612756302
43.0,128.56667283493795,30.000000000000007,47.62819089373295,139.53580354853506,248.27946034472268,-24.148145657226706,2.1371427942296863
44.0,126.99573313848018,30.000000000000007,47.29485756039961,138.73086535996083,248.22488891824838,-24.148145657226706,1.803809460896353
45.0,125.43590455313353,30.000000000000007,46.96152422706628,137.9259271713866,248.18142860288515,-24.148145657226706,1.4704761275630198
46.0,123.887187078898,30.000000000000007,46.62819089373294,137.12098898281238,248.14907939863303,-24.148145657226706,1.1371427942296866
47.0,122.34958071577356,30.000000000000007,46.294857560399606,136.31605079423815,248.12784130549204,-24.148145657226706,0.8038094608963533
48.0,120.82308546376024,30.000000000000007,45.96152422706627,135.51111260566393,248.11771432346217,-24.148145657226706,0.47047612756302
49.0,119.30770132285804,30.000000000000007,45.628190893732935,134.7061744170897,248.1186984525434,-24.148145657226706,0.13714279422968667
50.0,117.80342829306693,30.000000000000007,45.2948575603996,133.90123622851547,248.13079369273578,-24.148145657226706,-0.19619053910364664
51.0,116.31026637438694,30.000000000000007,44.96152422706626,133.09629803994125,248.1540000440392,-24.148145657226706,-0.52952387243698
52.0,114.82821556681807,30.000000000000007,44.62819089373293,132.29135985136702,248.18831750645376,-24.148145657226706,-0.8628572057703132
53.0,113.3572758703603,30.000000000000007,44.29485756039959,131.4864216627928,248.23374607997943,-24.148145657226706,-1.1961905391036465
54.0,111.89744728501364,30.000000000000007,43.961524227066256,130.68148347421857,248.29028576461621,-24.148145657226706,-1.5295238724369797
55.0,110.4487298107781,30.000000000000007,43.62819089373292,129.87654528564434,248.35793656036412,-24.148145657226706,-1.862857205770313
56.0,109.01112344765369,30.000000000000007,43.294857560399585,129.0716070970701,248.43669846722315,-24.148145657226706,-2.1961905391036463
57.0,107.58462819564036,30.000000000000007,42.96152422706625,128.2666689084959,248.5265714851933,-24.148145657226706,-2.5295238724369797
58.0,106.16924405473816,30.000000000000007,42.62819089373291,127.46173071992166,248.6275556142745,-24.148145657226706,-2.862857205770313
59.0,104.76497102494707,30.000000000000007,42.29485756039958,126.65679253134743,248.73965085446684,-24.148145657226706,-3.1961905391036467
60.0,103.37180910626708,30.000000000000007,41.96152422706624,125.85185434277321,248.8628572057703,-24.148145657226706,-3.52952387243698
61.0,101.9897582986982,30.000000000000007,41.628190893732906,125.04691615419898,248.99717466818487,-24.148145657226706,-3.8628572057703137
62.0,100.61881860224045,30.000000000000007,41.29485756039957,124.24197796562476,249.14260324171056,-24.148145657226706,-4.196190539103647
63.0,99.25899001689379,30.000000000000007,40.961524227066235,123.43703977705053,249.29914292634737,-24.148145657226706,-4.52952387243698
64.0,97.91027254265825,30.000000000000007,40.6281908937329,122.6321015884763,249.46679372209525,-24.148145657226706,-4.862857205770313
65.0,96.57266617953383,30.000000000000007,40.294857560399564,121.82716339990208,249.64555562895424,-24.148145657226706,-5.196190539103646
66.0,95.2461709275205,30.000000000000007,39.96152422706623,121.02222521132785,249.83542864692436,-24.148145657226706,-5.529523872436979
67.0,93.93078678661828,30.000000000000007,39.62819089373289,120.21728702275362,250.0364127760056,-24.148145657226706,-5.862857205770312
68.0,92.6265137568272,30.000000000000007,39.29485756039956,119.4123488341794,250.24850801619795,-24.148145657226706,-6.196190539103645
69.0,91.3333518381472,30.000000000000007,38.96152422706622,118.60741064560517,250.47171436750142,-24.148145657226706,-6.529523872436978
70.0,90.05130103057832,30.000000000000007,38.628190893732885,117.80247245703094,250.70603182991596,-24.148145657226706,-6.862857205770311
71.0,88.78036133412056,30.000000000000007,38.29485756039955,116.99753426845672,250.95146040344162,-24.148145657226706,-7.196190539103644
72.0,87.52053274877392,30.000000000000007,37.961524227066214,116.19259607988249,251.2080000880784,-24.148145657226706,-7.529523872436977
73.0,86.27181527453837,30.000000000000007,37.62819089373288,115.38765789130827,251.4756508838263,-24.148145657226706,-7.86285720577031
74.0,85.03420891141394,30.000000000000007,37.29485756039954,114.58271970273404,251.7544127906853,-24.148145657226706,-8.196190539103643
75.0,83.80771365940063,30.000000000000007,36.96152422706621,113.77778151415981,252.04428580865545,-24.148145657226706,-8.529523872436977
76.0,82.59232951849842,30.000000000000007,36.62819089373287,112.97284332558559,252.3452699377367,-24.148145657226706,-8.862857205770311
77.0,81.38805648870732,30.000000000000007,36.294857560399535,112.16790513701136,252.65736517792902,-24.148145657226706,-9.196190539103645
