# time, x_measured, y_measured, x_predicted, y_predicted, x_kalman, y_kalman
1.333333333333333259e+00,1.150000000000000000e+02,2.800000000000000000e+02,1.029232044776493353e+02,2.800000000000000000e+02,1.045488212020466392e+02,2.800000000000000000e+02
1.366666666666666696e+00,1.200000000000000000e+02,2.800000000000000000e+02,1.083475404204323098e+02,2.800000000000000000e+02,1.099202309391417316e+02,2.800000000000000000e+02
1.399999999999999911e+00,1.230000000000000000e+02,2.800000000000000000e+02,1.139220832632235556e+02,2.800000000000000000e+02,1.151503456820775995e+02,2.800000000000000000e+02
1.433333333333333348e+00,1.260000000000000000e+02,2.800000000000000000e+02,1.193337166840518080e+02,2.800000000000000000e+02,1.202377400879232283e+02,2.800000000000000000e+02
1.466666666666666563e+00,1.330000000000000000e+02,2.800000000000000000e+02,1.245815490057352690e+02,2.800000000000000000e+02,1.257255407967390255e+02,2.800000000000000000e+02
1.500000000000000000e+00,1.410000000000000000e+02,2.800000000000000000e+02,1.302503194486600933e+02,2.800000000000000000e+02,1.317137708133227534e+02,2.800000000000000000e+02
1.533333333333333215e+00,1.460000000000000000e+02,2.800000000000000000e+02,1.364466699069282640e+02,2.800000000000000000e+02,1.377493009564241504e+02,2.800000000000000000e+02
1.566666666666666652e+00,1.490000000000000000e+02,2.800000000000000000e+02,1.426820866113801003e+02,2.800000000000000000e+02,1.435446923346286496e+02,2.800000000000000000e+02
1.600000000000000089e+00,1.520000000000000000e+02,2.800000000000000000e+02,1.486476415203111117e+02,2.800000000000000000e+02,1.491058331207198364e+02,2.800000000000000000e+02
1.633333333333333304e+00,1.560000000000000000e+02,2.800000000000000000e+02,1.543507500743132255e+02,2.800000000000000000e+02,1.545763435964550467e+02,2.800000000000000000e+02
1.666666666666666741e+00,1.610000000000000000e+02,2.800000000000000000e+02,1.599469199826174020e+02,2.800000000000000000e+02,1.600910424133734011e+02,2.800000000000000000e+02
1.699999999999999956e+00,1.660000000000000000e+02,2.800000000000000000e+02,1.655817364379166179e+02,2.800000000000000000e+02,1.656389948706793120e+02,2.800000000000000000e+02
1.733333333333333393e+00,1.720000000000000000e+02,2.800000000000000000e+02,1.712436584346487507e+02,2.800000000000000000e+02,1.713472011920701448e+02,2.800000000000000000e+02
1.766666666666666607e+00,1.750000000000000000e+02,2.800000000000000000e+02,1.770694419231705297e+02,2.800000000000000000e+02,1.767861947391887441e+02,2.800000000000000000e+02
1.800000000000000044e+00,1.810000000000000000e+02,2.800000000000000000e+02,1.825973768183831965e+02,2.800000000000000000e+02,1.823788348866875424e+02,2.800000000000000000e+02
1.833333333333333259e+00,1.840000000000000000e+02,2.800000000000000000e+02,1.882830833167361959e+02,2.800000000000000000e+02,1.876974706989022650e+02,2.800000000000000000e+02
1.866666666666666696e+00,1.920000000000000000e+02,2.800000000000000000e+02,1.936669451094347494e+02,2.800000000000000000e+02,1.934392147951647871e+02,2.800000000000000000e+02
1.899999999999999911e+00,2.010000000000000000e+02,2.800000000000000000e+02,1.994990527305558317e+02,2.800000000000000000e+02,1.997039036545381805e+02,2.800000000000000000e+02
1.933333333333333348e+00,2.080000000000000000e+02,2.800000000000000000e+02,2.058855883618228120e+02,2.800000000000000000e+02,2.061738393201018766e+02,2.800000000000000000e+02
1.966666666666666563e+00,2.150000000000000000e+02,2.800000000000000000e+02,2.124840263614146352e+02,2.800000000000000000e+02,2.128265893612987441e+02,2.800000000000000000e+02
2.000000000000000000e+00,2.220000000000000000e+02,2.800000000000000000e+02,2.192699742832777758e+02,2.800000000000000000e+02,2.196411737396633157e+02,2.800000000000000000e+02
2.033333333333333215e+00,2.290000000000000000e+02,2.800000000000000000e+02,2.262206824693510043e+02,2.800000000000000000e+02,2.265980344361711900e+02,2.800000000000000000e+02
2.066666666666666430e+00,2.340000000000000000e+02,2.800000000000000000e+02,2.333150046572428380e+02,2.800000000000000000e+02,2.334078657720456249e+02,2.800000000000000000e+02
2.100000000000000089e+00,2.380000000000000000e+02,2.800000000000000000e+02,2.402423617536927907e+02,2.800000000000000000e+02,2.399388554178408697e+02,2.800000000000000000e+02
2.133333333333333304e+00,2.420000000000000000e+02,2.800000000000000000e+02,2.468621288825587214e+02,2.800000000000000000e+02,2.462050916574748101e+02,2.800000000000000000e+02
2.166666666666666519e+00,2.500000000000000000e+02,2.800000000000000000e+02,2.531906316472628760e+02,2.800000000000000000e+02,2.527601700771932656e+02,2.800000000000000000e+02
2.200000000000000178e+00,2.590000000000000000e+02,2.800000000000000000e+02,2.598229088168415046e+02,2.800000000000000000e+02,2.597120671419441464e+02,2.800000000000000000e+02
2.233333333333333393e+00,2.680000000000000000e+02,2.800000000000000000e+02,2.668742099698092147e+02,2.800000000000000000e+02,2.670256037221396355e+02,2.800000000000000000e+02
2.266666666666666607e+00,2.770000000000000000e+02,2.800000000000000000e+02,2.743059157819034795e+02,2.800000000000000000e+02,2.746676353303812448e+02,2.800000000000000000e+02
2.299999999999999822e+00,2.820000000000000000e+02,2.800000000000000000e+02,2.820817184799833512e+02,2.800000000000000000e+02,2.820707636071427942e+02,2.800000000000000000e+02
2.333333333333333481e+00,2.920000000000000000e+02,2.800000000000000000e+02,2.895925176294473999e+02,2.800000000000000000e+02,2.899147704556283429e+02,2.800000000000000000e+02
2.366666666666666696e+00,2.990000000000000000e+02,2.800000000000000000e+02,2.975682497564448568e+02,2.800000000000000000e+02,2.977596187026701386e+02,2.800000000000000000e+02
2.399999999999999911e+00,3.070000000000000000e+02,2.800000000000000000e+02,3.055361503066960722e+02,2.800000000000000000e+02,3.057315385391133304e+02,2.800000000000000000e+02
2.433333333333333126e+00,3.150000000000000000e+02,2.800000000000000000e+02,3.136318738353150479e+02,2.800000000000000000e+02,3.138142446998207902e+02,2.800000000000000000e+02
2.466666666666666785e+00,3.240000000000000000e+02,2.800000000000000000e+02,3.218379181996597254e+02,2.800000000000000000e+02,3.221257643769810670e+02,2.800000000000000000e+02
2.500000000000000000e+00,3.300000000000000000e+02,2.800000000000000000e+02,3.302808119142888472e+02,2.800000000000000000e+02,3.302434700495257971e+02,2.800000000000000000e+02
2.533333333333333215e+00,3.380000000000000000e+02,2.800000000000000000e+02,3.385071949201944790e+02,2.800000000000000000e+02,3.384398225967572102e+02,2.800000000000000000e+02
2.566666666666666430e+00,3.440000000000000000e+02,2.800000000000000000e+02,3.468099744535606419e+02,2.800000000000000000e+02,3.464370939573091732e+02,2.800000000000000000e+02
2.600000000000000089e+00,3.520000000000000000e+02,2.800000000000000000e+02,3.548915510518908718e+02,2.800000000000000000e+02,3.545082028890641368e+02,2.800000000000000000e+02
2.633333333333333304e+00,3.620000000000000000e+02,2.800000000000000000e+02,3.630453002462260770e+02,2.800000000000000000e+02,3.629068374737913700e+02,2.800000000000000000e+02
2.666666666666666519e+00,3.710000000000000000e+02,2.800000000000000000e+02,3.715432219441549364e+02,2.800000000000000000e+02,3.714713213849901763e+02,2.800000000000000000e+02
2.700000000000000178e+00,3.810000000000000000e+02,2.800000000000000000e+02,3.802114317469359435e+02,2.800000000000000000e+02,3.803157330669575913e+02,2.800000000000000000e+02
2.733333333333333393e+00,3.880000000000000000e+02,2.800000000000000000e+02,3.891720413320878720e+02,2.800000000000000000e+02,3.890171167551369535e+02,2.800000000000000000e+02
2.766666666666666607e+00,3.990000000000000000e+02,2.800000000000000000e+02,3.979712735854026278e+02,2.800000000000000000e+02,3.981071781439954975e+02,2.800000000000000000e+02
2.799999999999999822e+00,4.100000000000000000e+02,2.800000000000000000e+02,4.071796739049667053e+02,2.800000000000000000e+02,4.075520814190114152e+02,2.800000000000000000e+02
2.833333333333333481e+00,4.200000000000000000e+02,2.800000000000000000e+02,4.167602260846107924e+02,2.800000000000000000e+02,4.171878335306333270e+02,2.800000000000000000e+02
2.866666666666666696e+00,4.300000000000000000e+02,2.800000000000000000e+02,4.265365119079614828e+02,2.800000000000000000e+02,4.269934741365526065e+02,2.800000000000000000e+02
2.899999999999999911e+00,4.400000000000000000e+02,2.800000000000000000e+02,4.364858542602297007e+02,2.800000000000000000e+02,4.369493493132527533e+02,2.800000000000000000e+02
2.933333333333333126e+00,4.480000000000000000e+02,2.800000000000000000e+02,4.465870352897915154e+02,2.800000000000000000e+02,4.467733452625716950e+02,2.800000000000000000e+02
2.966666666666666785e+00,4.600000000000000000e+02,2.800000000000000000e+02,4.565375945533839968e+02,2.800000000000000000e+02,4.569940316450461637e+02,2.800000000000000000e+02
3.000000000000000000e+00,4.720000000000000000e+02,2.800000000000000000e+02,4.669046974049862229e+02,2.800000000000000000e+02,4.675762623913088305e+02,2.800000000000000000e+02
3.033333333333333215e+00,4.810000000000000000e+02,2.800000000000000000e+02,4.776499237674195228e+02,2.800000000000000000e+02,4.780913953650907047e+02,2.800000000000000000e+02
3.066666666666666430e+00,4.910000000000000000e+02,2.800000000000000000e+02,4.883132063775056508e+02,2.800000000000000000e+02,4.886672245425294818e+02,2.800000000000000000e+02
3.100000000000000089e+00,5.020000000000000000e+02,2.800000000000000000e+02,4.990320061919605905e+02,2.800000000000000000e+02,4.994230350483510392e+02,2.800000000000000000e+02
3.133333333333333304e+00,5.100000000000000000e+02,2.800000000000000000e+02,5.099343268595301311e+02,2.800000000000000000e+02,5.099429784902678762e+02,2.800000000000000000e+02
3.166666666666666519e+00,5.180000000000000000e+02,2.800000000000000000e+02,5.205742977726382605e+02,2.800000000000000000e+02,5.202351869724254811e+02,2.800000000000000000e+02
3.200000000000000178e+00,5.260000000000000000e+02,2.800000000000000000e+02,5.309615820462748843e+02,2.800000000000000000e+02,5.303080264365207768e+02,2.800000000000000000e+02
3.233333333333333393e+00,5.390000000000000000e+02,2.800000000000000000e+02,5.411060701961337145e+02,2.800000000000000000e+02,5.408286613273580770e+02,2.800000000000000000e+02
3.266666666666666607e+00,5.480000000000000000e+02,2.800000000000000000e+02,5.517237397572949931e+02,2.800000000000000000e+02,5.512332652959465804e+02,2.800000000000000000e+02
3.299999999999999822e+00,5.570000000000000000e+02,2.800000000000000000e+02,5.622093843209713668e+02,2.800000000000000000e+02,5.615232384179907967e+02,2.800000000000000000e+02
3.333333333333333481e+00,5.700000000000000000e+02,2.800000000000000000e+02,5.725651220693013101e+02,2.800000000000000000e+02,5.722272645204408263e+02,2.800000000000000000e+02
